id,en_es_DEEP_to_es_difference_general_rarity,en_es_DEEP_to_es_difference_genre_rarity,en_es_DEEPL_to_es_difference_general_rarity,en_es_DEEPL_to_es_difference_genre_rarity,en_es_GOOGLE_to_es_difference_general_rarity,en_es_GOOGLE_to_es_difference_genre_rarity,en_es_TRANSFORMERS_to_es_difference_general_rarity,en_es_TRANSFORMERS_to_es_difference_genre_rarity
2005/s/2005/679/27:1,0.040229885057471326,-0.0478927203065134,0.011981297486849896,-0.0356516656925774,0.040229885057471326,-0.0478927203065134,0.005142165759225714,-0.0508166969147005
2006/s/prst/2006/47/7:4,0.01151229722658298,0.0,-0.025385764061722216,0.0,0.01151229722658298,0.0,-0.0448979591836734,0.0
2007/s/2007/677/204:1,-0.04111405835543769,-0.0344827586206896,-0.04111405835543769,-0.0344827586206896,-0.04111405835543769,-0.0344827586206896,0.035809018567639184,-0.0344827586206896
2005/s/2005/60/710:1,0.027667984189723382,-0.003952569169960493,-0.09440559440559437,-0.013986013986013998,0.027667984189723382,-0.003952569169960493,-0.0036363636363636043,0.029090909090909098
2005/s/2005/636/124:1,-0.030909090909090886,-0.0345454545454546,0.038260869565217404,-0.0365217391304348,-0.030909090909090886,-0.0345454545454546,0.018333333333333313,0.0033333333333332993
2013/s/prst/2013/21/10:1,-0.03999999999999998,0.0,-0.0476923076923077,0.0,0.032727272727272716,0.0,-0.0019047619047619924,0.0476190476190476
2005/s/2005/635/45:2,0.011029411764705899,0.0018382352941176995,-0.03361344537815131,-0.0008403361344537993,0.011029411764705899,0.0018382352941176995,0.0,0.029411764705882398
2001/s/res/1363_2001_/5:1,0.0,0.0,0.010526315789473578,-0.05,0.0,0.0,0.03809523809523799,-0.05
2014/s/2014/41/84:5,0.09722222222222221,-0.0555555555555555,0.09722222222222221,-0.0555555555555555,0.09722222222222221,-0.0555555555555555,0.07516339869281041,-0.0555555555555555
2014/s/2014/731/29:3,0.07544757033248084,-0.017476555839727202,0.052821128451380595,-0.018807523009203703,0.07544757033248084,-0.017476555839727202,0.032412965186074394,-0.018807523009203703
2011/s/2011/463/53:4,-0.02636447733580019,-0.002312673450508798,-0.0350488021295475,-0.0270629991126886,-0.02636447733580019,-0.002312673450508798,-0.0516304347826087,-0.046195652173913
2011/s/2011/463/462:1,0.02404643449419569,-0.011332227750138198,0.0319829424307036,-0.011993603411513898,0.02404643449419569,-0.011332227750138198,-0.008448324415657599,-0.0109828217403549
2011/s/2011/298/104:4,0.04615384615384621,0.005594405594405598,0.07207977207977206,0.024786324786324795,0.04615384615384621,0.005594405594405598,0.03901098901098898,0.004945054945054997
2014/s/2014/233/4:2,-0.015151515151515138,-0.0444444444444444,-0.015151515151515138,-0.0444444444444444,-0.015151515151515138,-0.0444444444444444,-0.027210884353741527,-0.0444444444444444
2014/s/2014/869/26:8,0.04999999999999999,-0.024999999999999994,0.04999999999999999,-0.024999999999999994,0.04999999999999999,-0.024999999999999994,0.04999999999999999,-0.024999999999999994
2014/s/2014/416/11:1,-0.044117647058823484,-0.06372549019607843,-0.024886877828054266,-0.04449472096530921,-0.044117647058823484,-0.06372549019607843,-0.049219687875150075,-0.10964385754301723
2005/s/2005/698/15:3,-0.010370370370370308,0.09481481481481494,-0.006734006734006703,-0.003367003367003296,-0.010370370370370308,0.09481481481481494,0.004629629629629706,0.1064814814814816
2000/s/2000/1196/77:2,0.003344481605351224,0.011705685618729103,0.003344481605351224,0.011705685618729103,0.003344481605351224,0.011705685618729103,-0.02527805864509608,-0.018705763397371095
2004/s/2004/384/88:3,-0.021778584392014494,-0.000604960677555999,-0.021778584392014494,-0.000604960677555999,-0.021778584392014494,-0.000604960677555999,-0.021778584392014494,-0.000604960677555999
2005/s/2005/61/92:1,-0.1568627450980392,0.0,-0.19047619047619052,0.0,-0.1568627450980392,0.0,-0.18333333333333332,0.05
2005/s/2005/761/12:5,0.017797552836484987,0.04338153503893219,-0.032258064516129004,-0.032258064516129004,0.017797552836484987,0.04338153503893219,-0.0705645161290322,-0.0665322580645161
2005/s/2005/68/56:3,0.08333333333333337,0.0333333333333333,0.0,0.0,0.08333333333333337,0.0333333333333333,0.0,0.0333333333333333
2005/s/2005/60/14:2,-0.0071428571428572285,0.031428571428571396,0.007407407407407363,0.034074074074074,-0.0071428571428572285,0.031428571428571396,0.007407407407407363,0.034074074074074
2011/s/2011/463/451:5,0.1528066528066528,-0.0353430353430354,0.16451233842538182,0.028202115158636798,0.1528066528066528,-0.0353430353430354,0.12258687258687251,-0.046332046332046406
2005/s/2005/761/138:2,0.016483516483516508,0.002747252747252703,-0.0219780219780219,0.0412087912087912,0.016483516483516508,0.002747252747252703,0.00793650793650802,0.0013227513227513019
2014/s/prst/2014/3/1042:1,0.033119658119658196,0.0149572649572649,0.02598752598752599,0.0006930006930007011,0.033119658119658196,0.0149572649572649,0.028971028971029017,0.00016650016650010015
2006/s/2006/822/147:2,-0.019841269841269882,0.003174603174603094,-0.02777777777777779,0.0,-0.019841269841269882,0.003174603174603094,-0.019841269841269882,0.003174603174603094
2005/s/2005/662/286:4,0.007843137254901988,0.012745098039215697,-0.007407407407407418,0.0203703703703704,0.007843137254901988,0.012745098039215697,-0.012121212121212088,-0.0015151515151514972
2000/s/2000/1196/10:1,0.1111111111111111,0.0,0.05952380952380948,-0.0052910052910053185,0.1111111111111111,0.0,0.02380952380952378,0.06613756613756608
2014/s/2014/902/161:1,0.03787878787878779,0.0,0.03787878787878779,0.0,0.03787878787878779,0.0,0.03787878787878779,0.0
2005/s/2005/60/456:1,-0.008064516129032195,0.0357142857142857,-0.008064516129032195,0.0357142857142857,-0.008064516129032195,0.0357142857142857,0.017797552836484987,0.0344827586206896
2013/s/2013/769/68:1,0.08333333333333337,0.0,0.03703703703703698,0.0,0.08333333333333337,0.0,0.026666666666666672,0.04
2005/s/2005/634/17:4,0.02956521739130441,0.03304347826086959,0.0778985507246377,0.038043478260869595,0.02956521739130441,0.03304347826086959,0.06956521739130442,0.03304347826086959
2006/s/2006/822/304:5,0.028097062579821197,-0.06130268199233718,0.09895052473763122,-0.041979010494752694,0.060689655172413814,-0.05241379310344829,0.060689655172413814,-0.05241379310344829
2013/s/2013/722/56:1,0.010204081632653128,0.0204081632653061,0.010709234188724992,0.0099009900990099,0.010204081632653128,0.0204081632653061,0.007008864151721306,0.0101010101010101
2005/s/2005/625/205:4,-0.006666666666666599,0.0866666666666667,0.03333333333333341,0.1266666666666667,-0.006666666666666599,0.0866666666666667,-0.012820512820512803,0.005128205128205103
2006/s/2006/154/306:2,0.0513392857142857,-0.0133928571428572,0.06070696721311469,0.017930327868852403,0.0513392857142857,-0.0133928571428572,0.09171195652173908,0.033967391304347797
2005/s/2005/60/445:18,-0.03253968253968251,-0.003174603174603094,-0.01991341991341991,0.006926406926407003,-0.03253968253968251,-0.003174603174603094,0.02857142857142861,0.0
2005/s/2005/60/954:2,-0.0111111111111111,-0.0611111111111111,-0.020202020202020207,-0.0656565656565657,-0.0111111111111111,-0.0611111111111111,-0.0111111111111111,-0.0611111111111111
2008/s/2008/259/40:1,0.08695652173913038,0.0,0.12008281573498958,0.05175983436853,0.08695652173913038,0.0,0.12008281573498958,-0.0434782608695652
2005/s/2005/61/11:1,0.0035820895522387652,0.0346268656716417,-0.008571428571428619,0.002857142857142801,0.0035820895522387652,0.0346268656716417,-0.02285714285714291,0.0171428571428571
2012/s/2012/373/673:1,0.051994301994301995,0.0035612535612535995,0.00663871418588402,0.0394828791055207,0.051994301994301995,0.0035612535612535995,-0.030423280423280408,-0.0033068783068782998
2011/s/2011/463/222:6,0.041666666666666685,0.0416666666666666,-0.006666666666666599,0.0,0.041666666666666685,0.0416666666666666,0.12500000000000008,0.0
2005/s/2005/60/885:4,0.01169590643274862,0.0029239766081870996,0.024767801857585203,0.006191950464396301,0.01169590643274862,0.0029239766081870996,0.01169590643274862,0.0029239766081870996
2006/s/2006/154/241:1,0.1056034482758621,-0.003232758620689599,0.09310344827586209,0.032183908045977,0.1056034482758621,-0.003232758620689599,0.05977011494252871,-0.001149425287356301
2012/s/2012/16/163:1,0.019354838709677358,-0.004301075268817206,0.006249999999999978,-0.008333333333333304,0.019354838709677358,-0.004301075268817206,0.006249999999999978,0.022916666666666696
2005/s/2005/642/49:3,-0.06608695652173918,-0.0365217391304348,-0.07333333333333339,-0.0383333333333334,-0.06608695652173918,-0.0365217391304348,-0.07333333333333339,-0.0383333333333334
2005/s/2005/657/21:9,-0.04999999999999999,-0.05,0.016666666666666607,-0.1,0.0,-0.05,0.016666666666666607,-0.1
2012/s/2012/166/23:3,0.01532567049808431,-0.06641123882503189,0.01532567049808431,-0.06641123882503189,0.01532567049808431,-0.06641123882503189,-0.02832512315270941,-0.0320197044334975
2010/s/2010/529/66:6,-0.010989010989011005,0.0,0.0769230769230769,0.0,-0.010989010989011005,0.0,0.0769230769230769,0.0
2005/s/2005/60/754:4,0.07608695652173919,-0.024456521739130405,-0.03754940711462451,-0.041501976284585004,0.07608695652173919,-0.024456521739130405,-0.043478260869565216,-0.0434782608695652
1998/s/prst/1998/20/21:1,-0.006968641114982577,-0.026132404181184704,-0.006968641114982577,-0.0499419279907085,0.016840882694541204,-0.026132404181184704,-0.006968641114982577,-0.0499419279907085
2005/s/2005/60/567:11,0.019230769230769218,0.053846153846153794,-0.008620689655172403,-0.0655172413793104,0.0,-0.02857142857142861,-0.04999999999999999,-0.06666666666666671
2010/s/prst/2010/28/3:2,0.04101694915254239,0.006101694915254301,0.019507515190278213,0.0038375439718580026,0.04101694915254239,0.006101694915254301,0.012868801004394192,0.0031387319522913
2005/s/2005/60/650:2,-0.19999999999999998,0.0,-0.19999999999999998,0.0,-0.19999999999999998,0.0,-0.19999999999999998,0.0
