id,ar_en_DEEP_difference_general_rare_proportion,ar_en_DEEP_difference_genre_rare_proportion,ar_en_DEEPL_difference_general_rare_proportion,ar_en_DEEPL_difference_genre_rare_proportion,ar_en_GOOGLE_difference_general_rare_proportion,ar_en_GOOGLE_difference_genre_rare_proportion,ar_en_TRANSFORMERS_difference_general_rare_proportion,ar_en_TRANSFORMERS_difference_genre_rare_proportion
2005/s/2005/625/36:1,-0.3194444444444444,-0.5138888888888888,-0.3194444444444444,-0.5138888888888888,-0.3194444444444444,-0.5138888888888888,-0.3194444444444444,-0.4027777777777778
2010/s/2010/569/69:1,-0.3296703296703297,-0.3901098901098901,-0.3142857142857143,-0.4285714285714285,-0.3296703296703297,-0.3901098901098901,-0.3296703296703297,-0.3516483516483516
2014/s/prst/2014/3/43:1,-0.2725274725274726,-0.2120879120879121,-0.20075046904315202,-0.19606003752345222,-0.2725274725274726,-0.2120879120879121,-0.23076923076923084,-0.2307692307692308
2014/s/2014/902/47:1,-0.10275689223057655,-0.11528822055137838,-0.052631578947368474,-0.1052631578947368,-0.10275689223057655,-0.11528822055137838,-0.12894736842105264,-0.16052631578947357
2009/s/2009/289/49:4,-0.22500000000000003,-0.125,-0.22712765957446812,-0.125,-0.21887755102040823,-0.125,-0.1916666666666667,-0.1041666666666667
2010/s/prst/2010/22/6:1,0.10230414746543781,-0.135483870967742,0.10230414746543781,-0.135483870967742,0.10230414746543781,-0.135483870967742,0.10230414746543781,-0.135483870967742
2005/s/2005/60/130:1,-0.27883538633818594,-0.1702127659574468,-0.2893617021276595,-0.1702127659574468,-0.27883538633818594,-0.1702127659574468,-0.30754352030947774,-0.1702127659574468
2004/s/2004/384/59:1,-0.21686223381138642,-0.15210777922642338,-0.2709542605061528,-0.1485953099605294,-0.22711864406779658,-0.15633100697906288,-0.21461864406779663,-0.1408898305084746
2011/s/2011/298/60:1,-0.2788461538461539,0.0,-0.2788461538461539,0.0,-0.2788461538461539,0.0,-0.2788461538461539,0.0
2011/s/2011/463/341:4,-0.21634615384615385,-0.0913461538461538,-0.25990675990675993,-0.09324009324009319,-0.21634615384615385,-0.0913461538461538,-0.25990675990675993,-0.0629370629370629
2008/s/2008/258/72:2,-0.1789405684754522,-0.10142118863049099,-0.1868686868686869,-0.1262626262626263,-0.2234299516908213,-0.10748792270531399,-0.2016908212560387,-0.12922705314009658
2005/s/2005/572/255:3,-0.18055555555555558,-0.1481481481481481,-0.15555555555555556,-0.1481481481481481,-0.18055555555555558,-0.1481481481481481,-0.15555555555555556,-0.1481481481481481
2013/s/prst/2013/13/10:2,-0.31818181818181823,-0.0681818181818181,-0.26437847866419306,-0.0681818181818181,-0.31818181818181823,-0.0681818181818181,-0.31639928698752234,-0.0681818181818181
2014/s/prst/2014/3/75:1,-0.22474747474747475,-0.04966329966329959,-0.24825174825174834,-0.0681818181818181,-0.22474747474747475,-0.04966329966329959,-0.26178451178451184,-0.0681818181818181
2005/s/2005/604/91:5,-0.25000000000000006,-0.2222222222222222,-0.30341880341880345,-0.3333333333333333,-0.25000000000000006,-0.2222222222222222,-0.33204134366925075,-0.3333333333333333
2006/s/2006/822/278:1,-0.2626728110599079,-0.0817972350230414,-0.24761904761904763,-0.07857142857142849,-0.24761904761904763,-0.04523809523809519,-0.3319327731092438,-0.0903361344537815
2004/s/res/1526_2004_/21:1,-0.22301516503122215,-0.2029438001784121,-0.13663967611336036,-0.2176113360323886,-0.22301516503122215,-0.2029438001784121,-0.25107851596203634,-0.2368421052631578
2014/s/2014/913/42:2,-0.11077283372365343,-0.15386416861826702,-0.09966172261254236,-0.14910226385636222,-0.11077283372365343,-0.15386416861826702,-0.10203082945926112,-0.1519451920724248
2005/s/2005/673/12:2,-0.15555555555555556,-0.0944444444444445,-0.1934865900383142,-0.0938697318007663,-0.15555555555555556,-0.0944444444444445,-0.21129326047358837,-0.07832422586520951
2014/s/2014/914/14:3,-0.14685314685314677,-0.0909090909090909,0.0,-0.0909090909090909,-0.14685314685314677,-0.0909090909090909,-0.12121212121212116,-0.0909090909090909
2004/s/2004/642/48:1,-0.14054054054054055,-0.0881081081081081,-0.13237727523441817,-0.087699944842802,-0.14054054054054055,-0.0881081081081081,-0.14054054054054055,-0.0881081081081081
1994/s/res/918_1994_/21:1,-0.28375,-0.24875000000000003,-0.28375,-0.24875000000000003,-0.28375,-0.24875000000000003,-0.28375,-0.24875000000000003
2011/s/2011/298/19:1,-0.11932203389830504,-0.10282485875706221,-0.03473186996387878,-0.08752431230897481,-0.10598870056497173,-0.0894915254237288,-0.16348870056497172,-0.0653248587570622
2014/s/2014/41/63:1,-0.24952380952380948,-0.4514285714285714,-0.12202380952380953,-0.4464285714285714,-0.10364145658263302,-0.33613445378151263,-0.10364145658263302,-0.5126050420168067
2005/s/2005/60/502:5,-0.11383219954648527,-0.13922902494331071,-0.1284786641929499,-0.13821892393320973,-0.13605442176870747,-0.12117346938775511,-0.10575139146567719,-0.13821892393320973
2014/s/2014/571/8:1,-0.2753846153846154,-0.1538461538461538,-0.22514071294559101,-0.1538461538461538,-0.2753846153846154,-0.1538461538461538,-0.2753846153846154,-0.1538461538461538
2014/s/2014/419/47:1,-0.19886363636363635,-0.2518939393939394,-0.06818181818181812,-0.18181818181818182,-0.19886363636363635,-0.2518939393939394,-0.14700193423597685,-0.2727272727272727
2014/s/2014/740/41:3,-0.31578947368421056,-0.3157894736842105,-0.26315789473684215,-0.3157894736842105,-0.31578947368421056,-0.3157894736842105,-0.23684210526315785,-0.3099415204678362
2005/s/2005/68/16:1,-0.31978021978021975,-0.31758241758241756,-0.2769230769230769,-0.3461538461538461,-0.31978021978021975,-0.31758241758241756,-0.31978021978021975,-0.31758241758241756
2008/s/2008/324/97:3,-0.11882426516572858,-0.1832395247029394,-0.10256410256410259,-0.1282051282051282,-0.1568276684555755,-0.16338700059630298,-0.1501831501831502,-0.184981684981685
2011/s/2013/467/68:5,-0.1333333333333333,-0.2,-0.09999999999999998,-0.1666666666666666,-0.1333333333333333,-0.2,-0.1333333333333333,-0.2
2011/s/2011/463/386:1,-0.20802005012531338,-0.16791979949874689,-0.255639097744361,-0.16791979949874689,-0.255639097744361,-0.21553884711779447,-0.2929061784897025,-0.2196796338672769
2005/s/2005/60/779:6,-0.4423076923076923,-0.26515151515151525,-0.4749163879598663,-0.26811594202898553,-0.4531772575250836,-0.26811594202898553,-0.4807692307692308,-0.2564102564102564
2006/s/2006/154/242:1,-0.17519181585677757,-0.1547314578005115,-0.1004304160688666,-0.1276901004304161,-0.17519181585677757,-0.1547314578005115,-0.06442577030812324,-0.12885154061624648
2012/s/prst/2012/23/18:1,-0.3243661100803958,-0.2350030921459493,-0.3490870032223416,-0.2653061224489796,-0.3243661100803958,-0.2350030921459493,-0.3582766439909298,-0.2653061224489796
2011/s/res/1988_2011_/66:1,-0.30267857142857146,-0.1875,-0.1875,-0.1875,-0.2748397435897436,-0.1875,-0.28125,-0.1875
2005/s/2005/60/120:2,-0.22395833333333331,-0.171875,-0.26436781609195403,-0.1530172413793104,-0.22395833333333331,-0.171875,-0.21052631578947373,-0.1699561403508772
2014/s/prst/2014/3/347:1,-0.41331269349845207,-0.032507739938080496,-0.44570135746606343,-0.0331825037707391,-0.41331269349845207,-0.032507739938080496,-0.44570135746606343,-0.0331825037707391
2005/s/2005/699/206:1,-0.18599033816425126,-0.20338164251207733,-0.20000000000000007,-0.2444444444444444,-0.18599033816425126,-0.20338164251207733,-0.191919191919192,-0.24191919191919192
2010/s/prst/2010/25/853:1,-0.1263849765258217,-0.0659154929577465,-0.1298550724637682,-0.08,-0.1418018018018019,-0.08,-0.1282882882882883,-0.08
2006/s/prst/2006/28/6:2,-0.04734576757532283,-0.0824964131994261,0.004690431519699778,-0.0938086303939962,-0.04734576757532283,-0.0824964131994261,-0.0843205574912892,-0.113588850174216
2000/s/2000/1196/39:1,-0.07692307692307698,-0.1538461538461538,-0.18681318681318693,-0.1538461538461538,-0.03205128205128205,-0.1538461538461538,-0.19871794871794873,-0.1538461538461538
2009/s/prst/2009/1/181:1,-0.37231968810916183,-0.1052631578947368,-0.3896434634974533,-0.1052631578947368,-0.37231968810916183,-0.1052631578947368,-0.412828947368421,-0.1052631578947368
2008/s/prst/2008/45/9:1,-0.1287878787878789,-0.0833333333333333,-0.1287878787878789,-0.0833333333333333,-0.1287878787878789,-0.0833333333333333,-0.11458333333333337,-0.0833333333333333
2006/s/res/1735_2006_/147:1,-0.1827586206896551,-0.1,-0.1827586206896551,-0.1,-0.1827586206896551,-0.1,-0.1827586206896551,-0.1
2005/s/2005/699/83:1,-0.32894736842105265,-0.168859649122807,-0.31968810916179347,-0.17348927875243658,-0.32894736842105265,-0.168859649122807,-0.24561403508771934,-0.1771929824561403
2011/s/2011/245/51:2,-0.13028413028413038,-0.027027027027027,-0.11948790896159328,-0.027027027027027,-0.13028413028413038,-0.027027027027027,-0.17468688200395527,-0.027027027027027
2013/s/prst/2013/13/13:2,-0.27852650494159936,0.0,-0.2638095238095238,0.0,-0.27852650494159936,0.0,-0.2638095238095238,0.0
2014/s/2014/944/11:1,-0.3034188034188034,-0.2735042735042735,-0.28054298642533937,-0.2669683257918552,-0.3034188034188034,-0.2735042735042735,-0.4145299145299145,-0.3846153846153846
2005/s/2005/60/209:4,-0.4166666666666667,-0.405982905982906,-0.41176470588235303,-0.4027149321266968,-0.4166666666666667,-0.405982905982906,-0.3888888888888889,-0.405982905982906
2010/s/2010/529/37:1,-0.2987012987012988,-0.2272727272727272,-0.1620553359683795,-0.2272727272727272,-0.2987012987012988,-0.2272727272727272,-0.18560606060606066,-0.1856060606060606
2005/s/2005/572/213:1,-0.38011099784800084,-0.2133876996262317,-0.41305114638447965,-0.2306878306878307,-0.38011099784800084,-0.2133876996262317,-0.38679132206640293,-0.2301330456670262
2014/s/2014/740/7:2,-0.0625,-0.1599264705882353,-0.0797413793103448,-0.14978448275862072,-0.0625,-0.1599264705882353,-0.09583333333333333,-0.1854166666666667
2014/s/2014/276/115:1,-0.179245283018868,-0.2372641509433963,-0.16666666666666669,-0.2273809523809524,-0.17307692307692307,-0.23653846153846161,-0.1603773584905661,-0.25613207547169825
2005/s/2005/61/106:1,-0.3680555555555556,-0.2222222222222222,-0.1388888888888889,-0.1388888888888889,-0.3680555555555556,-0.2222222222222222,-0.24786324786324787,-0.2222222222222222
2012/s/2012/373/105:1,0.029748283752860316,-0.12128146453089242,-0.0731225296442688,-0.1284584980237154,0.029748283752860316,-0.12128146453089242,0.0632411067193675,-0.1284584980237154
2014/s/prst/2014/3/781:1,-0.175873613726721,-0.1024272860431053,-0.111672278338945,-0.0965207631874299,-0.175873613726721,-0.1024272860431053,-0.1579433725142308,-0.1120351888814963
2005/s/2005/604/38:4,-0.1333333333333333,-0.2,-0.1333333333333333,-0.2,-0.1333333333333333,-0.2,-0.1333333333333333,-0.2
2010/s/prst/2010/25/888:1,-0.37741631305987744,-0.16867043847241858,-0.37051899411449973,-0.1223916532905297,-0.37741631305987744,-0.16867043847241858,-0.3864468864468864,-0.1565934065934066
2005/s/2005/60/83:1,-0.2,-0.024999999999999994,-0.2,-0.024999999999999994,-0.2,-0.024999999999999994,-0.2,-0.024999999999999994
1999/s/prst/1999/6/15:1,-0.24705882352941178,-0.25,-0.28421052631578947,-0.1973684210526316,-0.3142857142857143,-0.25,-0.3222222222222222,-0.25
2014/s/2014/501/25:4,-0.14853801169590647,-0.2105263157894736,-0.14853801169590647,-0.2105263157894736,-0.13995215311004788,-0.2105263157894736,-0.1721491228070175,-0.2105263157894736
2005/s/2005/60/901:2,-0.2111801242236025,-0.238095238095238,-0.2857142857142857,-0.1904761904761904,-0.2111801242236025,-0.238095238095238,-0.26857142857142846,-0.238095238095238
2012/s/prst/2012/23/17:1,0.03826086956521746,-0.1339130434782608,-0.021739130434782594,-0.1739130434782608,0.03826086956521746,-0.1339130434782608,-0.021739130434782594,-0.1739130434782608
2013/s/prst/2013/11/12:1,-0.2579042457091238,-0.073170731707317,-0.2764227642276423,-0.0453929539295393,-0.2579042457091238,-0.073170731707317,-0.1811846689895471,0.0288700846192136
2014/s/2014/935/26:1,-0.1942985746436609,-0.2438109527381846,-0.2129032258064516,-0.2903225806451613,-0.1942985746436609,-0.2438109527381846,-0.23452484742807322,-0.2903225806451613
2006/s/2006/822/137:7,-0.01388888888888884,-0.1388888888888889,-0.06944444444444442,-0.1388888888888889,-0.046052631578947345,-0.14473684210526322,-0.09868421052631582,-0.14473684210526322
2005/s/2005/642/56:2,-0.38009049773755665,-0.22624434389140272,-0.38205128205128214,-0.2282051282051282,-0.38009049773755665,-0.22624434389140272,-0.3653846153846154,-0.24725274725274732
2006/s/2006/822/276:1,-0.05349099099099097,-0.1953828828828829,-0.0326576576576576,-0.2162162162162162,-0.05349099099099097,-0.1953828828828829,-0.10432432432432429,-0.1962162162162162
2012/s/2012/79/22:1,-0.27133580705009275,-0.0909090909090909,-0.27133580705009275,-0.0909090909090909,-0.27133580705009275,-0.0909090909090909,-0.25092764378478666,-0.0909090909090909
2012/s/2012/168/4:3,-0.2739770867430441,-0.2576104746317513,-0.2739770867430441,-0.22684124386252047,-0.2739770867430441,-0.2576104746317513,-0.3128911138923654,-0.2897371714643305
2005/s/2005/60/192:1,-0.28185907046476766,-0.3043478260869565,-0.22690217391304346,-0.2730978260869565,-0.28185907046476766,-0.3043478260869565,-0.2882447665056361,-0.3043478260869565
2008/s/2008/251/14:3,-0.29166666666666663,-0.20833333333333331,-0.29166666666666663,-0.20833333333333331,-0.29166666666666663,-0.20833333333333331,-0.29166666666666663,-0.20833333333333331
2010/s/2010/529/78:2,0.025537634408602183,-0.125,-0.16666666666666663,-0.0833333333333334,-0.2159090909090909,-0.125,-0.2583333333333333,-0.0916666666666667
2000/s/2000/1194/2:1,-0.22332015810276684,-0.116600790513834,-0.20158102766798425,-0.116600790513834,-0.22332015810276684,-0.116600790513834,-0.18955512572533856,-0.0967117988394584
2014/s/2014/942/52:2,-0.28741800834824094,-0.13536076326774,-0.30769230769230776,-0.1538461538461539,-0.31891025641025644,-0.1426282051282051,-0.3792172739541162,-0.1524966261808367
2005/s/2005/699/72:1,-0.23921568627450984,-0.3411764705882353,-0.18039215686274512,-0.28235294117647064,-0.23921568627450984,-0.3411764705882353,-0.1333333333333333,-0.2666666666666667
2005/s/2005/60/417:1,-0.2789598108747045,-0.0907801418439716,-0.25322997416020676,-0.0868217054263566,-0.2789598108747045,-0.0907801418439716,-0.22222222222222227,-0.0820512820512821
2004/s/2004/614/22:2,-0.09275653923541244,-0.12615694164989938,-0.09859154929577463,-0.11267605633802819,-0.09275653923541244,-0.12615694164989938,-0.13939519469759737,-0.0954846727423364
2005/s/2005/60/458:3,-0.32800672834314554,-0.17409587888982347,-0.41556145004420875,-0.21662245800176838,-0.3523969722455845,-0.19848612279226246,-0.3899204244031831,-0.21662245800176838
2005/s/2005/60/801:2,-0.21175523349436398,-0.2544283413848631,-0.17701525054466238,-0.2527233115468409,-0.17970787689097556,-0.2717788210745957,-0.19907407407407407,-0.3009259259259259
2009/s/prst/2009/1/464:1,-0.4273504273504274,-0.1935286935286935,-0.4084967320261439,-0.176937441643324,-0.4273504273504274,-0.1935286935286935,-0.4269841269841271,-0.1920634920634921
2012/s/2012/24/63:2,-0.3637015781922525,-0.1470588235294117,-0.3683473389355743,-0.1470588235294117,-0.3637015781922525,-0.1470588235294117,-0.3637015781922525,-0.12266857962697268
2005/s/2005/634/18:5,-0.33333333333333337,-0.1875,-0.3571428571428572,-0.1875,-0.33333333333333337,-0.1875,-0.3611111111111111,-0.1875
2008/s/2008/251/34:4,-0.19696969696969702,-0.18065268065268067,-0.1896551724137931,-0.18169761273209548,-0.19696969696969702,-0.18065268065268067,-0.1896551724137931,-0.18169761273209548
2005/s/2005/631/37:2,-0.22023809523809523,-0.0952380952380952,-0.18452380952380953,-0.05952380952380951,-0.22023809523809523,-0.0952380952380952,-0.18452380952380953,-0.0952380952380952
2005/s/2005/649/22:1,-0.1685291452733313,-0.09226819691935981,-0.1646064778594899,-0.0797997183539353,-0.1685291452733313,-0.09226819691935981,-0.1750954927425516,-0.0803666921313981
2005/s/2005/684/54:1,-0.1111111111111111,0.05555555555555561,-0.09150326797385622,0.0620915032679739,-0.1111111111111111,0.05555555555555561,-0.20915032679738563,0.003267973856209201
2014/s/2014/740/80:4,-0.5032467532467533,-0.237012987012987,-0.5279720279720279,-0.2342657342657343,-0.5032467532467533,-0.237012987012987,-0.5094043887147335,-0.2382445141065831
2008/s/2008/800/75:1,-0.4426229508196721,-0.16476597766690418,-0.41441441441441446,-0.181159420289855,-0.3824027072758037,-0.1557787096299566,-0.4256410256410256,-0.1709030100334448
2012/s/2012/165/6:2,-0.2763157894736842,-0.2631578947368421,-0.270996640537514,-0.2631578947368421,-0.2518059855521156,-0.2631578947368421,-0.2663157894736842,-0.2631578947368421
2005/s/2005/60/276:1,-0.28603603603603606,-0.2347972972972973,-0.2771707878090857,-0.2334675100632548,-0.2771707878090857,-0.2121909143185739,-0.28270270270270276,-0.2172972972972973
2011/s/2011/463/347:10,-0.12285714285714289,-0.1304761904761904,-0.12285714285714289,-0.1304761904761904,-0.11224489795918369,-0.10884353741496601,-0.16285714285714292,-0.1504761904761904
2011/s/2011/298/20:4,-0.18962962962962976,-0.125925925925926,-0.12000000000000005,0.03999999999999998,-0.18962962962962976,-0.125925925925926,-0.11555555555555563,-0.0888888888888889
1999/s/res/1267_1999_/25:1,-0.15833333333333333,-0.1333333333333333,-0.22083333333333333,-0.1333333333333333,-0.15833333333333333,-0.1333333333333333,-0.15833333333333333,-0.1333333333333333
2005/s/2005/60/679:4,-0.2773109243697479,-0.2857142857142857,-0.2773109243697479,-0.2857142857142857,-0.2773109243697479,-0.2857142857142857,-0.3082706766917293,-0.2857142857142857
2005/s/2005/657/21:1,-0.4476190476190477,-0.1452380952380952,-0.380952380952381,-0.14153439153439148,-0.4476190476190477,-0.1452380952380952,-0.4384236453201971,-0.14408866995073888
2007/s/2007/677/23:1,-0.025000000000000022,-0.125,-0.06944444444444442,-0.125,-0.025000000000000022,-0.125,-0.06944444444444442,-0.125
2012/s/2012/359/52:3,-0.14413177762525742,-0.2045298558682224,-0.0918653576437588,-0.2040673211781206,-0.08327081770442613,-0.10952738184546139,-0.12338709677419352,-0.2258064516129032
2014/s/2014/935/128:1,-0.4002463054187192,-0.1791871921182266,-0.3571428571428571,-0.1428571428571429,-0.4002463054187192,-0.1791871921182266,-0.3612412177985948,-0.147248243559719
2000/s/2000/1196/110:4,-0.21289355322338827,-0.31334332833583206,-0.19565217391304346,-0.312111801242236,-0.21289355322338827,-0.31334332833583206,-0.15993788819875776,-0.2763975155279503
2014/s/2014/948/29:2,-0.26470588235294124,-0.13235294117647062,-0.3235294117647059,-0.13235294117647062,-0.26470588235294124,-0.13235294117647062,-0.3235294117647059,-0.13235294117647062
2005/s/res/1617_2005_/10:1,-0.3111111111111111,-0.2222222222222222,-0.3261648745519714,-0.2222222222222222,-0.3111111111111111,-0.2222222222222222,-0.3261648745519714,-0.1899641577060932
2012/s/2012/244/28:2,-0.13364055299539168,-0.09831029185867898,-0.10685483870967738,-0.09979838709677419,-0.11702925731432856,-0.12378094523630909,-0.1137992831541218,-0.11021505376344089
2006/s/2006/154/305:1,-0.1568790205436813,-0.1386179705333056,-0.1456674473067916,-0.1353629976580796,-0.1568790205436813,-0.1386179705333056,-0.09096361455417834,-0.0907636945221911
2008/s/2008/250/69:2,-0.30562500000000004,-0.1775,-0.24491803278688534,-0.1744262295081968,-0.301904761904762,-0.17650793650793659,-0.23841269841269852,-0.17650793650793659
2005/s/2005/657/6:2,-0.3286713286713287,-0.14063714063714058,-0.3412438625204583,-0.1543917075831969,-0.3286713286713287,-0.14063714063714058,-0.3453689167974882,-0.1493982208267922
2006/s/2006/822/207:6,-0.02956989247311831,-0.0842293906810036,-0.02777777777777779,-0.1388888888888889,-0.02777777777777779,-0.11111111111111119,-0.14166666666666666,-0.1527777777777778
2005/s/2005/699/410:2,-0.19999999999999996,-0.4166666666666667,-0.19999999999999996,-0.4166666666666667,-0.19999999999999996,-0.4166666666666667,-0.19999999999999996,-0.4166666666666667
2005/s/2005/60/484:5,-0.4415584415584416,-0.4285714285714285,-0.4642857142857143,-0.4285714285714285,-0.4415584415584416,-0.4285714285714285,-0.3506493506493507,-0.4285714285714285
2005/s/2005/662/79:2,-0.47747747747747743,-0.25225225225225234,-0.5277777777777777,-0.2777777777777778,-0.47747747747747743,-0.25225225225225234,-0.4444444444444444,-0.2777777777777778
2011/s/2011/525/21:2,-0.008602150537634468,-0.0903225806451613,-0.008602150537634468,-0.0903225806451613,-0.008602150537634468,-0.0903225806451613,-0.09487666034155595,-0.11385199240986721
2004/s/2004/384/98:3,-0.1625,-0.2625,-0.1625,-0.2625,-0.1625,-0.2625,-0.1625,-0.2625
2012/s/2012/244/7:1,-0.15104166666666663,-0.180453431372549,-0.18181818181818182,-0.18092691622103388,-0.15104166666666663,-0.180453431372549,-0.15897435897435896,-0.1806938159879337
