id,en_ar_DEEP_difference_general_rare_proportion,en_ar_DEEP_difference_genre_rare_proportion,en_ar_DEEPL_difference_general_rare_proportion,en_ar_DEEPL_difference_genre_rare_proportion,en_ar_GOOGLE_difference_general_rare_proportion,en_ar_GOOGLE_difference_genre_rare_proportion,en_ar_TRANSFORMERS_difference_general_rare_proportion,en_ar_TRANSFORMERS_difference_genre_rare_proportion
2008/s/2008/800/13:1,-0.017391304347826098,-0.034782608695652195,-0.04266764922623434,-0.0539425202652911,-0.029138062547673482,-0.04279176201373,0.01472158657513356,-0.04279176201373
2014/s/2014/731/12:2,-0.016558812333460238,-0.024172059383327005,-0.03457869634340227,0.008346581875993603,-0.016558812333460238,-0.024172059383327005,-0.0051669316375199115,0.008346581875993603
2004/s/2004/1038/16:4,0.13257575757575762,-0.0757575757575757,0.16071428571428575,-0.0714285714285714,0.13257575757575762,-0.0757575757575757,0.22587719298245618,-0.11403508771929821
2005/s/2005/657/16:1,-0.019285309132161088,-0.03630175836642091,-0.019285309132161088,-0.03630175836642091,-0.019285309132161088,-0.03630175836642091,-0.019285309132161088,-0.011911514463981893
2013/s/2013/447/20:1,-0.12940212940212947,-0.1408681408681409,-0.11363636363636365,-0.19191919191919188,-0.12940212940212947,-0.1408681408681409,-0.18268398268398278,-0.1601731601731602
2005/s/2005/60/389:2,-0.05698005698005698,-0.074074074074074,-0.10472541507024269,-0.074074074074074,-0.05698005698005698,-0.074074074074074,0.0032206119162641045,-0.0305958132045088
2003/s/2003/191/8:1,-0.07547169811320764,-0.01886792452830191,-0.06988120195667369,-0.023410202655485712,-0.07547169811320764,-0.01886792452830191,-0.014325646401118108,-0.023410202655485712
2014/s/prst/2014/3/495:1,0.04656319290465638,-0.03215077605321501,0.05411255411255411,0.03463203463203471,0.04656319290465638,-0.03215077605321501,0.07331378299120239,0.030791788856304986
2014/s/2014/935/26:3,-0.07980972515856244,0.023784355179704002,-0.10306553911205085,0.0005285412262155988,-0.09090909090909094,0.0,-0.12137330754352044,0.019825918762089
2014/s/2014/955/2:3,0.04117647058823526,-0.031092436974789896,-0.0032679738562091387,-0.004901960784313694,0.04117647058823526,-0.031092436974789896,0.04117647058823526,-0.031092436974789896
2010/s/prst/2010/25/209:1,-0.09882406151062872,-0.06196291270918139,-0.051591868047564216,-0.0755657844265439,-0.09882406151062872,-0.06196291270918139,-0.045454545454545414,-0.03030303030303029
2014/s/2014/93/15:1,-0.10887949260042284,-0.049154334038054984,-0.11678463094034375,-0.05409504550050559,-0.10887949260042284,-0.049154334038054984,-0.1172282866635026,-0.040341718082581884
2003/s/2003/90/151:3,0.0,0.0,0.0,0.0,0.0,0.0,-0.0192307692307693,-0.012820512820512803
2005/s/2005/679/27:2,-0.03492063492063491,0.0071428571428571175,-0.1291291291291291,-0.006756756756756799,-0.03492063492063491,0.0071428571428571175,-0.03492063492063491,0.0071428571428571175
2008/s/2008/379/136:1,-0.0636363636363636,-0.1,-0.0636363636363636,-0.1,-0.0636363636363636,-0.1,-0.0636363636363636,-0.1
2005/s/2005/60/192:5,-0.15254237288135597,-0.0677966101694916,-0.09350282485875705,-0.055084745762711884,-0.15254237288135597,-0.0677966101694916,-0.1268361581920905,-0.07175141242937857
2010/s/prst/2010/2/15:1,-0.13636363636363635,0.0,-0.0627705627705627,0.008658008658008615,-0.13636363636363635,0.0,-0.0627705627705627,0.0562770562770562
2005/s/2005/642/57:3,-0.011695906432748482,-0.08688387635756051,0.0282346491228071,-0.0424890350877192,-0.011695906432748482,-0.08688387635756051,0.00417710944026739,-0.08688387635756051
2005/s/2005/572/109:2,-0.021164021164021163,-0.04629629629629628,-0.07407407407407407,-0.03703703703703709,-0.021164021164021163,-0.04629629629629628,-0.044205495818399054,-0.10274790919952209
2007/s/2007/677/195:2,0.01814516129032262,-0.08467741935483869,0.03125,-0.0625,0.01814516129032262,-0.08467741935483869,0.03749999999999998,-0.041666666666666685
2010/s/prst/2010/25/499:1,0.008578431372548989,-0.006127450980392107,-0.011742424242424332,-0.013257575757575704,0.04520440251572322,-0.009827044025157203,0.01620370370370372,0.006944444444444503
2005/s/2005/636/50:1,-0.03928773318258899,-0.0429621254946298,-0.021072796934865856,0.01532567049808431,-0.03928773318258899,-0.0429621254946298,-0.06896551724137928,-0.03448275862068961
2004/s/2004/642/62:1,-0.030980392156862657,0.018823529411764697,-0.039999999999999925,0.04,-0.030980392156862657,0.018823529411764697,0.0033333333333334103,0.0641666666666666
2010/s/prst/2010/25/282:1,0.05263157894736836,0.05263157894736839,-0.023391812865497075,0.008771929824561403,0.0,0.0,0.08771929824561397,0.06432748538011701
2009/s/2009/502/101:1,-0.04375804375804371,-0.018661518661518717,-0.016731016731016624,0.008365508365508367,-0.04375804375804371,-0.018661518661518717,-0.040293040293040205,-0.0054945054945055305
2008/s/2008/804/11:1,0.03902439024390236,0.016724738675958098,0.03902439024390236,0.016724738675958098,0.03902439024390236,0.016724738675958098,0.03902439024390236,0.016724738675958098
2014/s/2014/902/142:1,0.0015037593984962294,0.0488721804511279,-0.07894736842105265,0.026315789473684292,0.0015037593984962294,0.0488721804511279,-0.05921052631578949,-0.03684210526315779
2005/s/2005/60/9:2,-0.0549568965517242,-0.0872844827586207,-0.15625,-0.0625,-0.0549568965517242,-0.0872844827586207,0.04976851851851849,-0.082175925925926
2010/s/prst/2010/25/193:1,0.01388888888888884,-0.1111111111111111,-0.04861111111111116,-0.048611111111111105,0.01388888888888884,-0.1111111111111111,0.05555555555555547,-0.04444444444444451
2005/s/2005/60/942:2,0.04999999999999999,0.016666666666666607,0.07380952380952382,-0.007142857142857201,0.07173913043478258,0.023913043478260815,0.07380952380952382,-0.05476190476190479
2011/s/2011/463/240:1,-0.010790523105793981,0.018179685667370382,0.035186488388458836,0.04116819141449679,-0.010790523105793981,0.018179685667370382,-0.022930520522815856,0.023733088741114405
2005/s/2005/60/362:4,0.04166666666666674,-0.041666666666666685,-0.017857142857142794,0.07738095238095241,0.04166666666666674,-0.041666666666666685,0.029761904761904767,-0.017857142857142877
2011/s/2011/223/33:1,0.03649921507064369,-0.05298273155416021,0.028846153846153855,-0.05128205128205131,0.03649921507064369,-0.05298273155416021,0.049679487179487225,-0.05128205128205131
2006/s/2006/154/260:3,0.0,-0.10526315789473692,-0.1210526315789473,-0.1157894736842105,-0.032163742690058394,-0.0935672514619883,0.02894736842105272,-0.01578947368421052
2011/s/2011/463/285:3,0.17281105990783407,0.049539170506912394,0.06566820276497698,0.013824884792626696,0.10138248847926268,0.049539170506912394,0.0422691879866518,0.008898776418242493
2005/s/2005/662/267:1,0.05592105263157898,0.2171052631578948,0.03508771929824561,0.11988304093567259,0.05592105263157898,0.2171052631578948,0.0,0.0
2014/s/2014/869/10:3,-0.1816091954022988,-0.02643678160919541,-0.06666666666666665,-0.0111111111111111,-0.1816091954022988,-0.02643678160919541,-0.11794871794871786,-0.0025641025641026105
2006/s/2006/822/196:7,0.033333333333333326,-0.016666666666666705,0.1285714285714285,-0.1,0.033333333333333326,-0.016666666666666705,0.08461538461538459,-0.023076923076923106
2014/s/2014/9/61:4,0.07291666666666663,0.05439814814814811,-0.007543103448275912,-0.024784482758620704,0.07291666666666663,0.05439814814814811,0.019153225806451624,0.0352822580645161
2005/s/2005/60/505:5,-0.034782608695652195,-0.07608695652173919,-0.07826086956521738,-0.07608695652173919,-0.034782608695652195,-0.07608695652173919,0.08421052631578951,0.06578947368421051
2008/s/2008/250/27:1,0.016091954022988464,-0.07586206896551717,0.04797601199400292,0.07196401799100449,0.016091954022988464,-0.07586206896551717,0.054187192118226535,-0.06157635467980299
2005/s/2005/60/554:9,-0.11948529411764708,-0.1011029411764706,-0.11458333333333331,-0.0798611111111111,-0.11948529411764708,-0.1011029411764706,-0.09007352941176472,-0.1011029411764706
2008/s/2008/258/95:2,0.10835913312693507,0.13003095975232198,0.1414473684210527,0.0822368421052632,0.01644736842105271,0.0822368421052632,0.07894736842105271,0.0822368421052632
2008/s/2008/379/175:1,0.12,0.07999999999999999,0.12,0.0,0.12,0.07999999999999999,0.10666666666666658,-0.04
2007/s/2007/677/208:2,-0.09459459459459463,-0.10060060060060061,-0.02316602316602323,-0.06409266409266412,-0.09459459459459463,-0.10060060060060061,-0.05405405405405406,-0.05405405405405411
2011/s/2011/463/143:8,0.020467836257309857,-0.0146198830409357,-0.032163742690058506,0.03801169590643272,0.020467836257309857,-0.0146198830409357,0.05555555555555547,0.0
2005/s/2005/662/215:1,-0.0535714285714286,-0.1071428571428572,-0.0535714285714286,-0.1071428571428572,-0.0535714285714286,-0.1071428571428572,-0.0535714285714286,-0.1071428571428572
2005/s/2005/60/307:1,-0.016098484848484806,-0.02651515151515149,-0.051515151515151514,-0.051515151515151486,-0.016098484848484806,-0.02651515151515149,-0.0009775171065493082,0.00977517106549361
2005/s/2005/60/476:8,0.3142857142857143,-0.22857142857142848,0.11428571428571432,0.17142857142857149,0.3142857142857143,-0.22857142857142848,0.2142857142857143,0.07142857142857151
2008/s/2008/250/52:2,-0.03149920255183419,-0.07137161084529509,-0.013293310463121766,-0.04588336192109779,0.04331046312178388,-0.027015437392795882,-0.013293310463121766,-0.027015437392795882
2009/s/2009/193/113:1,-0.019585253456221197,0.05299539170506909,-0.055299539170507006,-0.018433179723502308,-0.019585253456221197,0.05299539170506909,0.0518433179723502,-0.018433179723502308
2005/s/2005/665/8:1,0.0035714285714285587,-0.0339285714285715,0.0035714285714285587,-0.0339285714285715,0.0035714285714285587,-0.0339285714285715,-0.07236842105263153,-0.009868421052631603
2005/s/2005/60/435:6,-0.07954545454545459,0.053030303030303,-0.16666666666666669,0.0416666666666667,-0.07954545454545459,0.053030303030303,-0.025000000000000022,0.016666666666666705
2005/s/2005/60/827:3,-0.1230769230769232,-0.16153846153846152,-0.13736263736263754,-0.24725274725274732,-0.1230769230769232,-0.16153846153846152,0.005494505494505364,-0.24725274725274732
2011/s/2011/463/479:5,0.04369747899159665,-0.005042016806722699,-0.03469079939668168,-0.022624434389140302,0.04369747899159665,-0.005042016806722699,0.057189542483660205,0.04575163398692811
2014/s/prst/2014/3/858:1,-0.07446808510638303,-0.0962282398452611,0.00886524822695034,-0.1094858156028369,-0.07446808510638303,-0.0962282398452611,-0.01196808510638303,-0.06781914893617019
2002/s/2002/685/86:3,-0.06000000000000005,-0.0866666666666667,-0.04387096774193555,-0.12645161290322582,-0.06000000000000005,-0.0866666666666667,-0.06000000000000005,-0.0866666666666667
2003/s/2003/90/143:1,0.04761904761904767,0.04761904761904756,0.07857142857142863,0.016666666666666663,0.04761904761904767,0.04761904761904756,0.0,0.04761904761904756
2012/s/2012/24/49:2,0.015151515151515138,0.0026737967914439026,0.02941176470588236,0.0,0.015151515151515138,0.0026737967914439026,0.045454545454545414,-0.05793226381461669
2014/s/2014/943/34:4,-0.04871794871794877,-0.0743589743589744,-0.004273504273504258,-0.11324786324786332,-0.04871794871794877,-0.0743589743589744,0.014245014245014231,-0.04843304843304852
2014/s/2014/957/69:2,0.07623007623007627,-0.060984060984061006,0.01029601029601035,-0.0701415701415702,0.07623007623007627,-0.060984060984061006,0.09174964438122335,-0.05761024182076821
2014/s/2014/276/132:2,0.021739130434782594,-0.006688963210702392,0.0032206119162639935,-0.02093397745571668,0.021739130434782594,-0.006688963210702392,0.06340579710144922,-0.016304347826086973
2005/s/2005/60/567:6,0.050000000000000044,0.06666666666666671,-0.06666666666666665,0.06666666666666671,0.050000000000000044,0.06666666666666671,-0.06666666666666665,0.06666666666666671
2014/s/2014/731/41:1,0.07954545454545447,0.007575757575757597,0.05357142857142849,-0.0357142857142857,0.07954545454545447,0.007575757575757597,0.059782608695652106,-0.0398550724637681
2014/s/res/2161__2014_/10:1,-0.01297858533419849,0.0032446463335495945,0.03179753406878649,-0.011680726800778696,-0.006393861892583064,0.0015984654731458076,0.08594539939332668,0.0075834175935288045
2008/s/2008/379/225:2,-0.1527777777777778,-0.09722222222222221,-0.02777777777777779,-0.09722222222222221,-0.1527777777777778,-0.09722222222222221,-0.1777777777777778,-0.1222222222222222
2005/s/2005/603/35:4,-0.05396825396825389,-0.009523809523809601,-0.03015873015873005,-0.03333333333333341,-0.05396825396825389,-0.009523809523809601,-0.006349206349206327,-0.009523809523809601
2005/s/2005/60/757:6,-0.06649616368286448,-0.2097186700767263,-0.18823529411764706,-0.3105882352941176,-0.06649616368286448,-0.2097186700767263,-0.04656862745098045,-0.09558823529411759
2005/s/2005/761/26:2,-0.002941176470588225,0.002941176470588225,0.03421052631578947,-0.03421052631578947,-0.002941176470588225,0.002941176470588225,-0.03888888888888886,-0.07222222222222219
2009/s/2009/193/52:3,0.16666666666666663,0.041666666666666685,-0.16666666666666669,-0.1666666666666667,0.16666666666666663,0.041666666666666685,-0.037878787878787956,-0.06060606060606061
2011/s/2011/245/134:2,-0.10377358490566041,0.025374105400130104,-0.0961538461538462,-0.030503978779840894,-0.1111111111111111,0.02362707535121321,-0.07407407407407413,-0.013409961685823799
2008/s/2008/379/230:4,-0.009549071618037197,-0.011140583554376596,0.03831417624521072,-0.00821018062397369,-0.009549071618037197,-0.011140583554376596,0.10775862068965514,0.021551724137931105
2001/s/res/1377_2001_/15:1,0.03552123552123554,-0.023938223938223903,0.03627311522048371,-0.002133712660028403,0.03552123552123554,-0.023938223938223903,0.03627311522048371,-0.002133712660028403
2012/s/2012/24/25:3,0.08496732026143794,-0.042483660130719,0.11111111111111116,0.055555555555555525,0.08496732026143794,-0.042483660130719,0.05555555555555558,-0.09027777777777779
2014/s/2014/945/4:1,0.043010752688172116,-0.1088069636456733,0.021857923497267784,-0.0736403851157949,0.043010752688172116,-0.1088069636456733,0.02298850574712652,-0.08155446086480561
2005/s/2005/60/481:2,-0.045112781954887216,0.07769423558897251,-0.015873015873015817,0.09523809523809532,-0.045112781954887216,0.07769423558897251,0.007518796992481258,0.13032581453634093
2012/s/2012/791/87:1,-0.03298245614035089,-0.0647368421052631,-0.04438807863031069,-0.06039949270767281,-0.03298245614035089,-0.0647368421052631,-0.005189028910303928,-0.06022979985174201
2013/s/2013/327/37:1,-0.021276595744680882,-0.0851063829787234,-0.0518038852913969,-0.12627197039777982,-0.021276595744680882,-0.0851063829787234,-0.030064754856614195,-0.06105457909343201
2014/s/prst/2014/23/35:1,-0.0060252306533610245,-0.019299566936546803,-0.04938895912347241,-0.067425200168563,-0.0017699115044248481,-0.0203074056823475,-0.03296257205488351,-0.0599983762279776
2014/s/2014/933/17:2,-0.03594771241830064,-0.1176470588235294,-0.03594771241830064,-0.1176470588235294,-0.03594771241830064,-0.1176470588235294,-0.03594771241830064,-0.1176470588235294
2012/s/prst/2012/29/10:1,0.02849289353714135,-0.028828104049342912,0.03477078477078477,-0.051670551670551595,0.03229665071770338,-0.030303030303030304,0.05504156610351307,-0.011128989005095208
2005/s/2005/673/63:3,0.039787798408488007,0.035809018567639184,-0.01149425287356326,-0.010344827586206917,0.039787798408488007,0.035809018567639184,0.02183908045977001,0.02298850574712641
2009/s/prst/2009/19/8:2,0.11344299489506515,-0.004537719795802697,0.09756097560975607,0.024390243902439004,0.11344299489506515,-0.004537719795802697,0.13669880884855357,-0.004537719795802697
2012/s/2012/161/258:1,-0.08333333333333337,-0.08333333333333337,-0.18181818181818177,-0.1287878787878789,-0.08333333333333337,-0.08333333333333337,-0.09999999999999998,0.016666666666666607
2014/s/2014/740/8:2,0.0,0.09677419354838712,-0.05241935483870963,0.05645161290322581,-0.032258064516129004,0.06451612903225801,-0.032258064516129004,0.06451612903225801
2004/s/res/1540_2004_/16:1,-0.05263157894736836,-0.03508771929824561,-0.07388663967611331,-0.021592442645074206,-0.05263157894736836,-0.03508771929824561,-0.0041279669762641635,-0.03818369453044371
2005/s/2005/60/397:1,-0.02857142857142847,0.14285714285714288,-0.07563025210084029,0.034453781512605,-0.02857142857142847,0.14285714285714288,0.0,0.057142857142857106
2014/s/2014/731/24:1,-0.013368983957219194,0.0837789661319073,-0.03787878787878779,0.07070707070707072,-0.04278074866310155,0.0837789661319073,0.06158357771261003,0.0742913000977517
2005/s/2005/68/14:4,-0.05303030303030298,0.0681818181818182,-0.05303030303030298,0.0681818181818182,-0.05303030303030298,0.0681818181818182,0.05594405594405594,0.12587412587412591
2013/s/2013/264/23:1,-0.0789915966386554,-0.03613445378151267,-0.08903020667726547,-0.04848966613672498,-0.0789915966386554,-0.03613445378151267,-0.042483660130718914,-0.04248366013071897
2013/s/2013/264/26:1,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25
2014/s/res/2161__2014_/182:1,-0.026666666666666672,-0.0783333333333334,-0.012173913043478313,-0.0765217391304348,-0.026666666666666672,-0.0783333333333334,0.0566666666666667,0.0050000000000000044
2014/s/2014/41/103:2,-0.0625,0.0,-0.0625,0.0,-0.01388888888888884,-0.02777777777777779,-0.03676470588235292,-0.014705882352941207
2014/s/2014/935/41:3,-0.060646011865523985,-0.021094264996704,-0.03187803187803184,-0.1136521136521137,0.012524719841793042,-0.06987475280158209,0.03627311522048371,-0.058321479374111
2014/s/2014/914/42:1,0.014957264957265015,-0.06837606837606838,0.027720027720027796,-0.0173250173250174,0.014957264957265015,-0.06837606837606838,-0.04940587867417129,-0.10631644777986249
2014/s/2014/957/29:1,-0.27083333333333337,-0.125,-0.10000000000000009,-0.1166666666666667,-0.10000000000000009,-0.1166666666666667,-0.18627450980392157,-0.13235294117647062
2003/s/2003/90/177:4,-0.045454545454545414,-0.1328671328671329,-0.06545454545454543,-0.1236363636363636,-0.045454545454545414,-0.1328671328671329,-0.12878787878787873,-0.0719696969696969
2014/s/2014/902/120:1,0.050156739811912265,-0.0762800417972832,0.03144016227180535,-0.0851926977687627,0.050156739811912265,-0.0762800417972832,0.007543103448275912,-0.09806034482758619
2005/s/2005/572/211:3,-0.08902691511387167,0.0331262939958592,0.08478260869565224,0.15217391304347833,-0.08902691511387167,0.0331262939958592,0.034782608695652195,0.10217391304347834
2012/s/2012/167/4:2,-0.06892895015906686,-0.104984093319194,-0.13414634146341464,-0.1350844277673546,-0.06892895015906686,-0.104984093319194,-0.034146341463414664,-0.1258536585365853
2010/s/2010/528/65:3,-0.052416052416052406,-0.0941850941850942,-0.04582409460458242,-0.0968218773096822,-0.052416052416052406,-0.0941850941850942,-0.052416052416052406,-0.0941850941850942
2005/s/2005/650/46:1,-0.023809523809523725,0.01904761904761909,0.06666666666666665,0.13333333333333341,-0.023809523809523725,0.01904761904761909,-0.13725490196078427,0.027450980392156876
2010/s/prst/2010/25/529:2,-0.06666666666666665,-0.11071428571428571,-0.03508771929824561,-0.0488721804511279,-0.06666666666666665,-0.11071428571428571,-0.06666666666666665,-0.08571428571428569
2008/s/2008/16/38:2,0.008928571428571397,-0.0922619047619048,-0.038690476190476164,0.00297619047619041,0.008928571428571397,-0.0922619047619048,0.008928571428571397,0.050595238095238
2010/s/prst/2010/25/450:1,0.0,0.0689655172413793,0.010344827586206806,-0.0344827586206896,0.0,0.0689655172413793,0.03448275862068961,0.0689655172413793
2006/s/2006/154/79:3,0.18888888888888888,0.0444444444444444,0.2222222222222222,0.02777777777777779,0.18888888888888888,0.0444444444444444,0.1597222222222222,0.02777777777777779
2011/s/2011/463/187:1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014/s/2014/929/11:3,0.04533565823888408,-0.011333914559721006,-0.0050675675675675436,-0.0143581081081081,0.04533565823888408,-0.011333914559721006,0.057432432432432456,0.0793918918918919
2005/s/2005/662/365:3,0.0,-0.5,0.09999999999999998,-0.5,0.0,-0.5,0.09999999999999998,-0.5
2005/s/2005/60/736:1,0.125,-0.03125,0.09913793103448276,-0.0743534482758621,0.125,-0.03125,0.06730769230769229,-0.012019230769230782
2014/s/2014/957/63:3,-0.054487179487179516,-0.009615384615384706,-0.09294871794871795,0.1057692307692307,-0.054487179487179516,-0.009615384615384706,-0.054487179487179516,0.06730769230769229
2014/s/2014/935/149:1,-0.046703296703296704,0.05219780219780221,-0.04802955665024622,0.09729064039408869,-0.046703296703296704,0.05219780219780221,0.0071428571428572285,-0.04523809523809519
2003/s/2003/90/177:1,-0.011029411764705843,0.029411764705882415,-0.011029411764705843,0.029411764705882415,-0.011029411764705843,0.029411764705882415,-0.05882352941176472,-0.05882352941176466
2012/s/2012/244/25:6,0.02857142857142858,-0.00952380952380949,-0.004761904761904745,-0.00952380952380949,-0.004761904761904745,-0.04285714285714279,-0.05627705627705626,-0.051948051948051896
2001/s/res/1377_2001_/14:1,-0.045112781954887216,0.0695488721804511,-0.05476190476190468,0.0476190476190476,-0.045112781954887216,0.0695488721804511,-0.019704433497536922,0.050492610837438404
2005/s/2005/673/81:4,0.06904761904761902,0.040476190476190416,0.06904761904761902,0.088095238095238,0.06904761904761902,0.040476190476190416,-0.020588235294117685,0.0852941176470588
2008/s/prst/2008/35/3:2,-0.0357142857142857,-0.008928571428571508,-0.01666666666666672,-0.03749999999999998,-0.0357142857142857,-0.008928571428571508,-0.08333333333333337,-0.03749999999999998
2005/s/2005/662/225:1,-0.08187134502923987,0.09941520467836248,-0.08187134502923987,0.046783625730994094,-0.08187134502923987,0.09941520467836248,-0.08187134502923987,0.046783625730994094
2004/s/2004/384/85:2,-0.02894736842105272,0.02631578947368418,0.023684210526315697,-0.026315789473684292,0.07631578947368417,-0.026315789473684292,-0.005555555555555591,0.0
2012/s/2012/167/3:2,-0.010084033613445342,-0.07310924369747895,0.00952380952380949,-0.06984126984126982,-0.010084033613445342,-0.07310924369747895,-0.03809523809523807,-0.13333333333333336
2011/s/2013/467/84:2,-0.20606060606060606,-0.08787878787878789,-0.19374999999999998,-0.08124999999999999,-0.16249999999999998,-0.11249999999999999,-0.07058823529411762,-0.03529411764705881
2004/s/prst/2004/39/11:1,0.0,-0.06666666666666671,0.06666666666666665,0.0,0.03749999999999998,-0.0708333333333333,0.1333333333333333,0.0
2014/s/res/2161__2014_/88:1,-0.003553830073167119,-0.0463491115424817,0.012535943911343717,-0.0851668766760364,-0.008959235478572525,-0.0517545169478871,0.009364172675344118,-0.058900646127914597
2014/s/2014/276/59:4,0.04285714285714293,-0.01904761904761909,-0.06302521008403361,0.008403361344537785,0.04285714285714293,-0.01904761904761909,0.054621848739495826,0.008403361344537785
2004/s/2004/614/31:5,-0.08961593172119486,-0.04907539118065432,-0.06258890469416789,-0.02204836415362732,-0.08961593172119486,-0.04907539118065432,-0.04532163742690065,-0.04532163742690051
2002/s/2002/685/138:1,-0.10416666666666669,-0.08333333333333331,-0.07446808510638298,-0.1205673758865248,-0.10416666666666669,-0.08333333333333331,-0.0918367346938776,-0.0884353741496599
2012/s/prst/2012/28/10:3,0.007774898185857082,-0.0129581636430951,-0.0034650034650034467,-0.028413028413028403,0.007774898185857082,-0.0129581636430951,-0.04701962236208812,0.014439096630877502
2008/s/2008/379/62:1,0.03594771241830064,0.07189542483660127,0.0,0.05555555555555558,0.03594771241830064,0.013071895424836583,0.0,0.05555555555555558
2013/s/2013/792/60:1,-0.011836734693877582,-0.10326530612244891,-0.011836734693877582,-0.08326530612244891,-0.011836734693877582,-0.10326530612244891,0.0,-0.06122448979591831
2005/s/2005/678/9:1,0.020000000000000018,-0.11166666666666672,-0.0633333333333333,-0.07,0.020000000000000018,-0.11166666666666672,0.0,-0.12
2012/s/2012/16/45:1,-0.014184397163120532,-0.040336879432624095,-0.050724637681159424,0.004528985507246397,-0.014184397163120532,-0.040336879432624095,-0.0222222222222222,-0.037500000000000006
2013/s/prst/2013/17/10:1,-0.005490734385724116,-0.022992450240219592,0.025537634408602128,-0.0467069892473118,-0.0003395585738539264,-0.024448217317487198,0.021505376344086002,0.010752688172043001
2010/s/2010/520/11:1,0.05716586151368763,0.0008051529790659984,0.00462962962962965,0.016203703703703692,0.04097714736012603,-0.023246650906225394,0.07890499194847023,0.0008051529790659984
2014/s/2014/276/61:3,-0.01505376344086018,0.004301075268817206,0.0944700460829494,0.08525345622119809,-0.01505376344086018,0.004301075268817206,-0.048387096774193505,-0.017921146953404993
2014/s/2014/943/29:1,-0.1742424242424242,-0.16003787878787878,-0.125,-0.125,-0.1742424242424242,-0.16003787878787878,-0.15000000000000002,-0.18125
2009/s/prst/2009/1/451:1,-0.06499856197871723,-0.012942191544434802,0.0051768766177739955,-0.012942191544434802,-0.06499856197871723,-0.012942191544434802,0.015515222482435642,0.023711943793911006
2003/s/2003/90/175:2,-0.22499999999999998,-0.25,-0.22499999999999998,-0.25,-0.22499999999999998,-0.25,-0.22499999999999998,-0.25
2005/s/2005/634/21:5,0.0,-0.0714285714285714,-0.0714285714285714,-0.0714285714285714,0.0,-0.0714285714285714,0.07142857142857151,-0.0714285714285714
2009/s/2009/389/74:1,0.04761904761904767,-0.049783549783549805,-0.033333333333333326,-0.054545454545454605,0.04761904761904767,-0.049783549783549805,0.05747126436781613,-0.017763845350052307
2008/s/2008/259/21:3,-0.05627705627705637,-0.11255411255411252,-0.05627705627705637,-0.06493506493506496,-0.05627705627705637,-0.11255411255411252,-0.07905138339920958,-0.15810276679841895
2005/s/2005/687/10:2,0.07407407407407407,0.060185185185185175,0.047407407407407454,0.011851851851851891,0.07407407407407407,0.060185185185185175,0.07407407407407407,0.01851851851851849
2012/s/2012/244/21:1,-0.037296037296037365,-0.0839160839160839,-0.06060606060606066,0.0,-0.037296037296037365,-0.0839160839160839,0.0179924242424242,0.006628787878787901
2011/s/2011/463/71:11,0.0,-0.0769230769230769,0.03846153846153849,-0.1538461538461538,0.0,-0.0769230769230769,-0.07692307692307693,-0.0769230769230769
2014/s/2014/869/30:2,-0.05921052631578949,0.0296052631578948,0.003289473684210509,0.0921052631578948,-0.05921052631578949,0.0296052631578948,-0.13421052631578945,-0.1078947368421052
2000/s/2000/1196/67:3,-0.19318181818181823,-0.17045454545454541,-0.08484848484848495,-0.07878787878787874,-0.19318181818181823,-0.17045454545454541,-0.1515151515151516,-0.1454545454545454
2005/s/2005/60/499:3,-0.025490196078431393,-0.0607843137254902,0.0,-0.0333333333333333,-0.025490196078431393,-0.0607843137254902,-0.05287356321839087,-0.05977011494252871
2014/s/2014/929/144:1,0.014743589743589802,0.004487179487179499,0.046621621621621645,-0.012837837837837901,0.014743589743589802,0.004487179487179499,0.05657894736842106,-0.043421052631579
2005/s/2005/60/616:2,0.004761904761904745,-0.11666666666666659,0.0,-0.13333333333333328,0.004761904761904745,-0.11666666666666659,-0.09607843137254907,-0.16078431372549018
2010/s/2010/528/121:4,0.0018181818181817189,-0.22909090909090912,-0.05500000000000005,-0.195,0.0018181818181817189,-0.22909090909090912,-0.01333333333333342,-0.1533333333333334
2014/s/prst/2014/23/6:1,0.046581972171808816,-0.01391409558378709,0.03335217637083099,0.022611644997173497,0.051724137931034475,-0.017241379310344807,0.011494252873563204,0.02643678160919541
2004/s/prst/2004/3/16:2,0.06326781326781328,-0.005528255528255505,0.0868298368298368,-0.0110722610722611,0.06326781326781328,-0.005528255528255505,0.07034632034632038,-0.066017316017316
2005/s/2005/633/25:3,0.020979020979020935,-0.17482517482517484,0.05128205128205121,-0.20512820512820512,0.020979020979020935,-0.17482517482517484,0.020979020979020935,-0.08391608391608396
2011/s/2011/463/168:2,0.08740740740740749,-0.06222222222222221,0.02279202279202286,-0.02991452991452992,0.08740740740740749,-0.06222222222222221,0.061253561253561295,-0.02991452991452992
2014/s/2014/41/123:3,-0.026315789473684292,-0.028508771929824595,0.023809523809523836,-0.005952380952380987,0.023809523809523836,-0.053571428571428686,-0.09999999999999998,0.008333333333333304
2004/s/prst/2004/3/7:1,0.0,0.0645161290322581,0.032258064516129004,0.0322580645161291,0.011088709677419373,0.06048387096774201,-0.02751423149905119,0.08254269449715369
