id,es_en_DEEP_difference_noun_counts,es_en_DEEP_difference_verb_counts,es_en_DEEP_difference_lemma_counts,es_en_DEEPL_difference_noun_counts,es_en_DEEPL_difference_verb_counts,es_en_DEEPL_difference_lemma_counts,es_en_GOOGLE_difference_noun_counts,es_en_GOOGLE_difference_verb_counts,es_en_GOOGLE_difference_lemma_counts,es_en_TRANSFORMERS_difference_noun_counts,es_en_TRANSFORMERS_difference_verb_counts,es_en_TRANSFORMERS_difference_lemma_counts
1999/s/1999/1250/64:2,-1,0,0,-1,0,0,-1,0,0,-1,1,0
2012/s/2012/422/176:2,0,0,0,0,0,-1,0,0,0,1,0,1
2004/s/2004/84/1279:1,1,0,-1,1,0,0,1,0,-1,1,0,1
2005/s/ac_44/2004/_02_/14/add_1/180:1,1,0,2,1,0,2,1,0,2,1,0,1
2001/s/ac_26/2001/7/648:1,-2,0,-3,-2,0,-1,-2,0,-3,-2,0,-2
1999/s/1999/621/63:1,0,0,0,0,0,0,0,0,0,0,0,-1
2011/s/agenda/6551/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2001/s/2001/505/69:2,0,1,-3,0,1,-4,0,1,-3,0,1,-3
2009/s/2009/212/776:1,-1,1,-1,-1,1,-1,0,1,-1,0,1,-1
2007/s/2007/139/66:1,-2,0,-1,-2,0,0,-2,0,-1,-2,0,-1
2014/s/2014/10/add_44/60:1,-2,0,2,-2,0,2,-2,0,2,-2,0,1
2004/s/2004/961/66:1,0,0,2,0,0,2,0,0,2,0,0,2
2009/s/2009/640/264:2,-2,0,-1,-3,0,-1,-2,0,-1,-2,0,-1
2004/s/2004/723/55:1,0,0,-1,-1,0,0,0,0,-1,0,0,-1
2011/s/inf/65/1150:1,-1,0,1,-1,0,1,-1,0,1,-1,0,0
1999/s/1999/128/11:1,-3,2,1,-3,2,1,-3,2,1,-2,1,0
2012/s/pv_6709/135:3,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,0
2004/s/ac_44/2004/_02_/4/86:6,-2,0,0,-2,0,0,-2,0,0,-1,0,0
2007/s/2007/328/30:5,-4,0,-5,-5,0,-5,-4,0,-5,-5,0,-6
2010/s/2010/10/add_48/15:1,-2,0,0,-2,0,0,-2,0,0,-2,0,-1
2007/s/2007/22/143:1,0,0,-3,0,0,-2,0,0,-3,0,0,-3
2007/s/2007/584/357:2,-1,1,-3,-1,3,-3,-1,1,-3,-1,3,-3
2014/s/prst/2014/3/803:1,0,0,0,0,0,0,0,0,0,0,0,0
2012/s/agenda/6808/2:1,-2,0,-1,-2,0,-1,-2,0,0,-3,0,-2
2002/s/2002/579/3:1,0,0,-1,0,0,-1,0,0,-1,0,0,0
2012/s/2012/175/21:1,0,0,-1,-2,0,-1,0,0,-1,0,0,-1
2010/s/2010/91/493:3,-1,0,1,-1,0,1,-1,0,1,-1,0,1
2007/s/2007/584/336:1,0,1,2,1,0,0,0,0,1,1,0,0
2010/s/2010/234/60:4,-3,0,1,-3,-2,-3,-3,0,1,-3,-1,1
1999/s/ac_26/1999/1/71:1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2002/s/2002/1044/261:1,0,1,-1,0,1,-3,0,1,-1,0,1,-1
2003/s/2003/665/add_1/16:1,0,0,0,0,0,0,-1,1,0,-1,0,0
2004/s/2004/899/87:1,0,0,2,0,0,2,0,0,1,0,0,2
2014/s/2014/10/54:1,-2,0,-1,-2,0,0,-2,0,0,-2,0,-1
1998/s/1998/404/22:3,-1,1,-4,0,0,-3,-1,1,-4,-1,0,-4
2003/s/2003/223/261:1,-2,1,1,-1,1,1,-2,1,1,-2,1,0
2011/s/2011/10/add_26/67:1,-2,0,2,-2,0,2,-2,0,2,-2,0,1
2005/s/2005/699/384:1,0,0,0,0,0,0,0,0,0,0,0,0
2001/s/2001/1253/79:5,-1,1,1,-1,1,3,-1,1,2,-1,1,1
2006/s/ac_44/2004/_02_/134/63:1,-1,2,-1,0,1,-1,-1,2,-1,-1,2,-1
2002/s/ac_26/2002/8/735:1,-2,0,-2,-2,0,-1,-2,0,-2,-2,0,-2
2010/s/inf/64/639:1,1,0,1,1,0,1,0,0,1,1,0,1
1999/s/1999/237/29:1,1,0,0,1,0,0,1,0,0,1,0,0
2002/s/2002/432/72:1,0,0,2,0,0,6,0,0,2,0,0,3
2013/s/2013/248/69:4,-2,-1,-1,-1,-1,0,-3,-1,-2,-2,-1,-1
2012/s/2012/71/638:1,-1,0,0,-1,0,-2,-1,0,0,-1,0,-2
2012/s/2012/71/700:1,-1,0,0,-1,0,-1,-1,0,0,-1,0,-1
1999/s/1999/15/13:1,-2,0,0,-2,0,0,-2,0,0,-2,0,0
2010/s/res/1925_2010_/22:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2014/s/2014/394/152:2,-1,1,-1,-1,1,-1,-1,1,-1,0,1,1
2000/s/agenda/4173/4:1,0,0,0,0,0,0,0,0,0,0,0,0
2009/s/2009/691/26:1,0,0,0,0,0,0,0,0,0,0,0,0
2006/s/ac_44/2004/_02_/60/add_1/118:1,-2,2,1,-2,2,1,-2,2,1,-2,2,-1
2004/s/2004/807/141:5,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2011/s/2011/10/add_13/23:1,-2,0,1,-2,0,1,-2,0,1,-2,0,0
2004/s/2004/981/38:1,-1,0,1,0,-1,1,-1,0,1,0,-1,1
2000/s/ac_26/2000/20/122:2,0,1,3,-2,1,3,0,1,5,1,1,2
2011/s/2011/555/32:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-2
2003/s/2003/1099/20:2,-1,1,2,-1,1,0,-1,1,2,-1,1,2
1999/s/1999/1162/90:5,0,0,0,0,0,0,0,0,0,0,0,0
2012/s/inf/66/1232:1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2000/s/2000/977/28:4,0,0,-3,-2,-1,-2,0,0,-4,0,0,-3
2009/s/2009/10/102:1,-2,0,-1,-2,0,-1,-2,0,-1,-1,0,-2
2007/s/2007/445/382:2,0,2,3,0,2,3,0,2,3,0,2,3
2000/s/ac_26/2000/26/1231:1,1,0,0,0,0,0,1,0,0,-1,0,-2
2002/s/ac_26/2002/19/384:1,0,0,-1,0,0,-1,0,0,-1,0,0,0
1998/s/ac_26/1998/7/39:1,0,0,0,0,0,0,0,0,0,0,0,0
2011/s/2011/579/224:1,-3,1,-3,-2,1,-1,-2,1,-2,-3,0,-4
2012/s/2012/373/297:1,0,0,0,0,0,0,0,0,0,0,0,-2
2002/s/2002/1414/10:2,-5,0,-3,-5,0,-3,-5,0,-3,-4,0,-2
2011/s/2011/111/829:1,-1,0,-2,0,0,-1,-1,0,-2,-1,0,-2
2009/s/2009/258/124:1,1,-1,-1,1,0,-1,0,0,-3,0,0,-1
2002/s/2002/731/110:1,0,0,-2,0,0,-3,0,0,-2,0,-1,-3
2002/s/agenda/4552/2:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-1
2012/s/inf/66/2298:1,0,0,1,-1,0,-1,0,0,1,-1,0,-1
2004/s/2004/625/48:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
2003/s/2003/138/16:1,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2010/s/ac_49/2010/2/59:1,1,0,-1,1,0,-1,1,0,0,0,0,0
2004/s/ac_37/2004/_1455_/37/31:1,-1,0,0,-1,0,0,-1,0,0,-2,1,-1
2004/s/2004/84/1609:1,0,1,1,0,0,0,0,1,1,0,1,1
2006/s/2006/142/61:2,0,0,-1,0,0,-1,0,0,-1,0,0,-2
2000/s/ac_26/2000/19/383:3,0,0,0,0,0,0,0,0,0,1,0,0
2010/s/2010/568/145:1,1,1,-2,1,1,-2,0,1,-1,-1,1,-2
2001/s/2001/1232/106:2,0,0,0,0,0,0,0,0,3,0,0,0
2002/s/2002/413/24:2,0,1,0,0,1,0,0,1,0,0,1,1
2006/s/2006/311/167:1,-1,1,0,-1,1,-2,-1,1,0,-1,0,-2
2005/s/2005/503/16:4,1,0,1,1,0,1,1,0,1,1,0,1
2003/s/2003/1161/92:1,0,0,2,0,0,2,0,0,2,0,0,2
1999/s/1999/25/add_2/12:1,0,1,-1,0,1,-1,0,1,-1,-2,1,-5
2003/s/ac_26/2003/29/1238:1,1,0,0,1,0,0,1,0,0,1,0,0
2014/s/2014/653/70:1,-1,1,2,-1,1,2,-1,1,2,-1,1,2
1999/s/ac_26/1999/22/79:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,1,0
2007/s/2007/126/74:1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007/s/2007/144/123:1,0,0,0,0,0,0,0,0,0,0,0,-2
2000/s/2000/40/add_25/6:1,0,0,0,0,0,0,0,0,0,0,0,0
2009/s/2009/309/64:5,-1,1,-1,-1,1,-2,-1,1,-1,-1,1,-2
2005/s/2005/83/334:2,0,1,3,0,0,2,0,1,3,0,0,3
2004/s/ac_44/2004/_02_/72/74:1,-3,0,1,-3,0,0,-3,0,1,-3,0,0
2006/s/2006/707/60:3,0,0,0,0,0,0,0,0,0,0,0,0
2010/s/2010/263/702:1,1,1,-2,1,1,-1,1,1,-2,1,1,-2
2004/s/2004/158/41:1,-2,0,0,-1,0,0,-2,0,0,-1,0,0
2005/s/2005/245/57:1,-1,0,1,0,-2,1,-1,0,1,0,-2,1
2007/s/2007/567/59:1,0,2,0,0,2,0,0,2,0,-2,2,0
2002/s/2002/869/124:1,-1,0,0,-1,0,0,-1,0,0,0,0,-1
2012/s/2012/344/39:1,0,0,0,0,0,0,0,0,0,0,0,0
1998/s/1998/709/27:1,-3,0,-3,-3,0,-3,-3,0,-3,-3,1,-1
2009/s/2009/669/5:1,0,0,-1,0,0,-1,0,0,-1,0,0,0
2006/s/ac_44/2004/_02_/128/39:1,-2,0,0,-1,0,0,-1,0,0,-2,0,0
2013/s/2013/159/17:5,0,1,-2,0,0,-2,0,1,-2,0,1,-2
2009/s/inf/63/1555:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-1
2003/s/2003/42/14:4,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2012/s/2012/493/9:1,0,0,-1,-1,0,-1,0,0,-1,0,0,-1
2008/s/pv_5855/101:4,0,0,0,0,0,0,0,0,0,0,0,0
2014/s/2014/2/rev_2/46:1,-1,0,0,-1,0,1,-1,0,0,-1,0,1
2004/s/2004/1017/70:1,1,0,0,1,0,0,1,0,0,1,0,0
2002/s/ac_39/2002/3/9:1,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2003/s/ac_37/2003/_1455_/2/29:1,0,0,-1,1,0,2,0,0,-1,1,0,2
2003/s/ac_37/2003/_1455_/64/76:1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2008/s/2008/532/26:1,0,0,0,0,0,0,0,0,0,0,0,0
2014/s/prst/2014/3/282:1,0,0,1,-1,0,-1,0,0,1,-2,0,-2
2006/s/2006/730/20:1,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2002/s/ac_26/2002/13/424:1,-1,0,1,-1,0,0,-1,0,1,-1,0,1
2013/s/2013/197/60:1,-1,0,0,-2,0,0,-1,0,0,-1,0,1
2012/s/2012/836/35:3,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-2
2008/s/2008/510/378:4,-2,0,-5,-1,0,-4,-2,0,-5,-2,0,-5
2004/s/2004/300/147:4,-1,-1,-2,-1,-1,-2,-1,-1,-2,-1,-1,-2
2014/s/2014/726/392:3,0,-1,-3,0,-1,-3,0,-1,-3,0,-1,-3
2002/s/2002/1373/27:1,0,0,0,0,0,0,0,0,0,1,0,-1
1999/s/ac_26/1999/22/443:1,-2,2,0,-1,1,-4,-2,2,0,-2,1,-4
2005/s/2005/782/348:1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2005/s/2005/688/10:2,-1,0,1,-1,0,2,-1,0,1,-2,0,0
2006/s/ac_44/2004/_02_/15/add_1/31:1,3,0,-2,3,0,-2,3,0,-2,3,0,-1
1998/s/1998/898/35:1,0,0,0,-1,0,0,0,0,0,0,0,0
2012/s/res/2048_2012_/77:1,0,0,-1,0,0,-1,0,0,-1,0,0,-2
2009/s/2009/611/6:4,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1
2009/s/2009/376/30:1,-1,1,0,-1,1,0,-1,1,0,-1,1,-1
2012/s/2012/680/82:1,0,0,0,0,0,0,0,0,0,0,0,1
2001/s/ac_26/2001/11/425:1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1
2010/s/prst/2010/25/526:1,2,0,0,2,0,0,2,0,0,2,0,0
2010/s/2010/319/278:4,1,0,0,1,0,1,1,0,0,1,0,1
2005/s/2005/578/41:1,-1,0,1,0,-2,1,-1,0,1,0,-2,1
2005/s/2005/636/64:1,0,0,0,0,0,0,0,0,0,0,0,0
2011/s/2011/760/61:3,0,0,-1,0,0,-1,0,0,-1,0,0,-1
1999/s/1999/1231/10:1,-3,2,1,-1,2,2,-3,2,1,-2,1,0
2004/s/2004/632/9:1,0,0,0,0,0,0,0,0,0,0,0,0
2001/s/2001/966/374:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,0
2002/s/ac_26/2002/31/1055:4,2,0,0,2,0,0,2,0,0,2,0,0
2006/s/agenda/5486/2:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-1
2010/s/pv_6276/83:3,-3,0,-1,-3,0,-2,-3,0,-1,-3,0,-1
2009/s/2009/10/13:1,-2,0,0,-2,0,0,-2,0,0,-2,0,-1
2004/s/2004/471/74:1,0,0,-1,0,0,-1,0,0,-1,-1,1,-2
2010/s/ac_50/2010/37/22:2,0,2,-2,0,2,-1,0,2,-2,-2,2,-5
1998/s/1998/477/95:6,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2004/s/pv_5025/51:4,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2003/s/2003/398/128:7,-1,1,1,-1,0,0,-1,1,1,-1,-1,1
2004/s/2004/921/128:1,0,0,1,2,0,1,0,0,1,1,0,2
2011/s/2011/447/60:2,0,-1,0,0,-1,0,0,-1,-1,0,-1,-1
2012/s/2012/2/rev_1/23:1,-1,0,0,0,0,0,-1,0,0,1,0,0
2005/s/2005/625/215:2,0,1,0,0,1,0,0,1,0,0,1,0
2002/s/ac_26/2002/32/349:1,0,1,0,0,1,0,0,1,0,0,1,0
2011/s/2011/368/172:1,0,0,-1,0,0,0,0,0,-1,0,0,-1
2010/s/2010/36/35:1,0,0,0,0,0,0,0,0,0,0,0,0
2008/s/2008/183/195:2,0,0,2,0,0,2,0,0,2,0,0,2
2004/s/ac_37/2004/_1455_/23/34:1,0,0,2,0,0,2,0,0,2,0,0,2
1999/s/1999/1006/15:2,-2,0,-2,-2,0,-1,-2,0,-1,-2,0,-2
2001/s/ac_26/2001/26/95:2,0,0,0,0,0,0,0,0,0,0,0,0
2004/s/2004/972/42:2,0,0,-2,0,0,-1,0,0,-2,0,-1,-2
2011/s/inf/65/1284:2,0,1,1,0,1,1,0,1,1,0,1,1
2006/s/2006/351/54:1,0,1,-3,0,1,-3,0,1,-3,0,1,-3
2009/s/2009/1/73:2,0,0,-3,0,0,-3,0,0,-3,0,0,-3
2007/s/2007/521/167:1,-2,0,1,-2,0,1,-2,0,1,-2,0,2
2003/s/2003/186/10:3,-1,0,0,-1,0,-1,-1,0,0,-1,0,-1
2001/s/2001/566/119:1,-1,0,-3,0,0,-2,-1,0,-3,-1,0,-2
2008/s/2008/296/627:1,1,0,0,0,0,-2,1,0,0,0,0,-2
1999/s/ac_26/1999/11/782:2,-1,0,0,-1,0,0,-1,0,0,-1,-1,-5
2010/s/2010/91/117:1,-2,0,3,-1,0,2,-1,0,3,0,0,4
2005/s/2005/92/40:2,0,1,2,0,1,2,0,1,2,-1,1,-1
2005/s/2005/61/195:1,0,0,1,1,0,4,0,0,1,0,0,1
2009/s/2009/552/32:3,-2,1,-2,-1,0,-3,-2,1,-2,-3,0,-3
2004/s/ac_44/2004/_02_/79/74:2,-1,1,-3,0,1,-2,0,1,-2,-1,1,-2
2001/s/2001/37/11:1,0,0,2,0,0,-1,0,0,2,-1,0,-3
2005/s/2005/198/59:1,0,-1,0,0,-2,1,0,-1,0,0,-2,1
2004/s/2004/340/343:1,0,1,0,0,1,1,0,1,0,0,1,3
2004/s/ac_44/2004/_02_/79/61:1,0,-1,1,0,-1,1,0,-1,1,0,-1,-1
2002/s/2002/202/17:1,1,2,0,-1,1,-2,1,2,0,-1,1,-2
2010/s/2010/545/45:1,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1
2003/s/2003/294/17:3,0,0,0,0,0,0,0,0,0,0,0,0
2012/s/2012/71/726:1,-1,0,1,-1,0,1,-1,0,1,-1,0,1
2004/s/2004/341/25:7,1,0,0,0,0,1,1,0,0,0,0,1
2012/s/ac_44/2012/6/101:1,1,0,1,1,0,1,1,0,1,2,1,3
2003/s/2003/498/507:3,-4,0,-1,-4,0,-1,-4,0,-1,-3,0,0
2011/s/2011/327/25:3,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2011/s/2011/272/434:2,-1,0,-3,-1,0,-3,-1,0,-3,0,0,-1
2006/s/2006/492/158:1,-1,0,0,-1,0,0,-1,0,0,-1,0,-1
2008/s/2008/10/add_17/103:1,-2,0,0,-2,0,0,-2,0,0,-2,0,-1
2005/s/2005/61/133:3,0,1,-3,-4,0,-6,0,1,-3,-1,1,-2
2014/s/agenda/7112/2:1,-2,0,1,-2,0,0,-2,0,1,-2,0,0
2006/s/agenda/5499/2:1,-2,0,0,-2,0,0,-2,0,0,-2,0,-1
2010/s/2010/319/107:4,-2,-1,-1,-2,0,0,-2,-1,-1,-3,-1,-1
2013/s/2013/10/add_5/7:1,-2,0,0,-2,0,0,-2,0,0,-2,0,-1
2005/s/agenda/5308/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2002/s/2002/162/56:1,0,1,-3,-1,1,-3,0,1,-3,-1,1,-3
2003/s/2003/40/add_46/9:1,0,0,0,0,0,1,0,0,0,0,0,0
2013/s/2013/258/43:1,0,0,0,0,0,0,0,0,0,0,0,0
2003/s/2003/1216/47:1,0,0,0,0,0,0,0,0,0,0,0,0
2002/s/res/1409_2002_/72:2,1,0,0,1,0,-1,1,0,0,1,0,-1
2009/s/2009/212/643:1,0,0,-1,0,0,-1,0,0,-1,0,0,1
2007/s/res/1761_2007_/7:1,0,0,-2,0,0,-2,0,0,-2,0,0,-2
2007/s/ac_50/2007/75/19:1,-1,2,1,-1,2,2,-1,2,1,-1,2,1
2006/s/2006/1049/12:1,-1,0,-1,0,0,1,-1,0,-1,0,0,1
2009/s/ac_49/2009/12/32:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
2014/s/prst/2014/3/361:1,0,0,0,0,0,0,0,0,0,0,0,0
2010/s/2010/626/429:1,-1,3,-1,-1,3,-1,-1,3,-1,-1,3,0
2014/s/2014/945/22:3,-2,0,-2,-3,0,-3,-2,0,-2,-3,0,-3
2002/s/2002/1334/161:1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
1999/s/1999/1263/57:1,0,1,-1,0,1,-1,0,1,-1,0,1,-2
2004/s/2004/170/53:3,0,0,1,0,0,1,0,0,1,0,0,1
2005/s/2005/781/414:1,0,0,3,0,0,3,0,0,3,0,0,3
2010/s/2010/263/727:1,0,0,0,0,0,0,0,0,0,0,0,0
2012/s/2012/71/686:1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2008/s/2008/371/321:3,2,0,0,2,0,0,1,0,0,1,0,0
2006/s/ac_44/2004/_02_/131/38:1,3,0,-2,3,0,-2,3,0,-2,3,0,-1
2011/s/2011/652/159:6,0,0,-1,0,0,-1,0,0,-1,0,0,-1
2007/s/2007/323/51:1,0,0,0,0,0,-1,0,0,0,1,0,0
2001/s/res/1386_2001_/16:1,1,0,1,1,0,1,1,0,1,1,0,1
2003/s/ac_26/2003/15/28:1,-1,0,-3,-1,0,-3,-1,0,-3,-1,0,-7
2008/s/2008/371/321:2,-1,0,-2,-1,0,-2,-1,0,-2,-1,0,-2
2013/s/2013/650/11:3,0,0,0,1,0,2,0,0,0,1,0,0
2013/s/2013/525/135:2,-1,-1,0,-3,-1,-3,-1,-1,0,-1,-1,1
2009/s/agenda/6211/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2014/s/agenda/7116/4:1,0,0,0,0,0,0,0,0,0,0,0,0
2002/s/2001/1281/61:1,0,0,0,0,0,-1,0,0,0,0,0,0
2012/s/2012/947/921:1,0,0,-1,-1,1,0,0,0,-1,0,0,-3
2011/s/ac_52/2011/54/18:1,-3,2,-4,-3,1,-3,-3,2,-4,-3,2,-4
2009/s/2009/10/10:1,-2,0,0,-2,0,0,-2,0,0,-2,0,-1
2005/s/ac_37/2005/_1455_/3/59:2,0,1,2,0,1,2,0,1,2,0,1,2
2012/s/2012/604/271:1,-1,1,-1,-1,1,0,-1,1,-1,-2,0,0
2014/s/agenda/7159/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2012/s/pv_6734/192:5,-1,0,-3,-1,0,-1,-1,0,-3,-1,0,-1
2007/s/ac_44/2004/_02_/135/27:1,3,1,1,0,1,1,3,1,1,2,1,-1
2009/s/2009/542/55:4,0,0,3,0,0,3,0,0,3,0,0,3
2011/s/2011/125/7:1,-2,0,0,-2,0,0,-2,0,0,-2,0,0
1999/s/ac_26/1999/23/493:1,0,0,1,0,0,1,0,0,1,0,0,1
2005/s/2005/699/203:5,-1,1,-1,-1,0,0,-1,1,-1,-1,0,0
2006/s/2006/423/84:1,1,0,0,1,0,0,1,0,0,1,0,0
2002/s/2002/1005/16:1,0,0,-1,0,0,-1,0,0,-1,0,0,0
2005/s/2005/699/396:3,0,0,0,-1,0,-1,0,0,0,0,0,1
2011/s/inf/65/2915:1,0,0,0,0,0,0,0,0,0,0,0,0
2005/s/ac_44/2004/_02_/58/add_1/32:1,0,1,-4,0,1,-5,0,1,-4,0,1,-5
2005/s/2005/35/8:1,0,0,0,0,0,0,0,0,0,0,0,0
2003/s/agenda/4850/2:1,-2,0,-1,-2,0,-1,-2,0,0,-2,0,-1
2008/s/ac_50/2008/27/4:4,-1,0,-2,-1,0,-2,-1,0,-2,-2,0,-4
2000/s/ac_26/2000/18/304:1,0,1,-1,0,1,-1,0,1,-1,0,1,-1
2008/s/2008/218/27:1,0,0,-3,0,0,-3,0,0,-3,-1,0,-3
2010/s/2010/574/342:4,-1,1,0,-1,1,0,-1,1,0,-1,1,0
2012/s/inf/66/1259:2,-1,-1,0,-1,-1,-3,-1,-1,0,-1,-1,-3
2004/s/agenda/4932/2:1,-3,0,1,-3,0,0,-3,0,1,-4,0,-1
2013/s/2013/728/11:3,1,0,-2,2,0,-2,1,0,-2,1,0,-1
2011/s/2011/806/19:2,0,0,0,0,0,0,0,0,0,0,0,0
2003/s/2003/773/65:1,1,0,0,1,0,0,1,0,0,0,0,1
2006/s/2006/172/47:1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
2009/s/2009/10/add_9/53:1,-2,0,0,-2,0,0,-2,0,0,-2,0,-1
2006/s/2006/810/140:1,1,0,0,1,0,0,1,0,0,1,0,0
2000/s/ac_26/2000/13/39:1,0,2,1,0,2,1,0,2,1,0,0,-2
2012/s/2012/10/9:1,-2,0,2,-2,0,1,-2,0,2,-2,0,1
1998/s/1998/823/73:1,-3,2,0,-3,2,0,-3,2,0,-2,3,2
2003/s/2003/271/46:2,0,0,-2,1,-1,0,0,0,-2,1,-1,0
2006/s/pv_5492/58:2,0,0,-3,0,0,-3,0,0,-4,-1,0,-2
1999/s/ac_26/1999/3/81:1,1,0,-2,1,0,-2,1,0,-2,1,0,-2
2002/s/ac_26/2002/33/435:4,-2,0,-2,-2,0,-2,-2,0,-1,-3,0,-3
2014/s/res/2148__2014_/37:1,1,-1,0,1,-2,1,1,-1,0,1,-2,1
2014/s/2014/665/38:5,-1,0,-4,-1,0,-4,-1,0,-4,-1,0,-4
2007/s/2007/582/62:2,0,0,0,0,0,0,0,0,0,0,0,0
2004/s/2004/301/50:1,0,0,2,0,0,2,0,0,2,0,0,2
2006/s/2006/251/54:4,0,2,-2,0,2,-2,0,2,-2,1,2,-1
2013/s/2013/689/45:3,2,0,1,2,0,3,2,0,1,3,0,4
2003/s/agenda/4884/5:1,-1,0,-3,-1,0,-3,-1,1,-2,-1,0,-3
2003/s/ac_26/2003/15/812:1,0,0,0,0,0,0,0,0,0,0,0,1
1999/s/1999/1003/54:3,-1,0,-2,-1,0,-2,-1,0,-2,-1,0,-2
2013/s/2013/139/86:5,-4,2,0,-5,2,-1,-4,2,0,-2,2,3
2006/s/agenda/5378/2:1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-1
2002/s/ac_26/2002/32/1292:1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1
2000/s/2000/738/16:2,1,-2,3,1,-2,2,1,-2,3,1,-2,1
2012/s/2012/175/46:2,-2,-1,-1,-3,0,0,-2,-1,-1,-3,0,2
2003/s/agenda/4766/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2006/s/2006/477/209:1,0,1,-1,1,2,-1,0,1,-1,-1,3,-1
2004/s/ac_26/2004/18/128:1,0,1,-2,0,1,-1,-4,1,-1,0,1,-1
2003/s/agenda/4880/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2014/s/2014/213/81:7,1,1,1,1,1,1,1,1,1,1,1,0
2001/s/2001/1123/167:1,0,1,-5,-1,2,-4,0,1,-5,-3,3,-4
2002/s/ac_26/2002/14/627:1,0,0,0,0,0,0,0,0,0,0,0,0
2013/s/2013/663/190:1,0,0,0,-1,0,0,0,0,0,-1,0,-3
2005/s/ac_26/2005/10/837:1,-2,1,-1,-2,2,-1,-2,1,-1,-1,2,1
1998/s/1998/604/12:1,0,2,1,0,2,2,0,2,1,1,2,0
2002/s/ac_26/2002/31/1158:2,0,0,0,0,0,0,0,0,0,0,0,0
2003/s/2003/1035/287:2,0,-1,0,0,-2,-2,0,-1,0,0,-2,-2
2004/s/2004/127/45:2,-1,1,-4,-1,1,-4,-1,1,-4,-1,1,-4
2004/s/2004/257/21:1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
2002/s/ac_37/2002/4/5:1,0,0,0,0,0,0,0,0,0,0,0,0
1999/s/agenda/3975/14:1,0,0,0,0,0,0,0,0,0,0,0,0
2002/s/2002/1169/5:5,1,0,0,1,0,0,1,0,0,1,0,0
2004/s/pv_4934/70:1,-2,-1,-6,-1,-2,-6,-2,-1,-6,-1,-2,-6
2013/s/agenda/6922/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2011/s/2011/463/242:4,1,1,0,1,1,0,1,1,0,0,1,0
2010/s/agenda/6284/4:1,0,0,0,0,0,0,0,0,0,0,0,0
2008/s/2008/250/84:2,-1,0,-2,-2,0,-3,-1,0,-2,-1,1,-2
2009/s/agenda/6253/2:1,-2,0,0,-2,0,-1,-2,0,0,-2,0,-1
2004/s/2004/226/126:2,-1,0,3,-1,0,3,-1,0,3,-1,0,2
2005/s/2005/378/24:2,0,0,2,-2,0,-1,0,0,2,-1,0,-1
2014/s/2014/439/136:1,0,0,0,0,0,1,0,0,0,0,0,-1
2008/s/2008/296/714:1,0,1,-1,0,1,-1,0,1,-1,1,1,-1
2014/s/2014/351/348:1,0,0,3,0,0,3,0,0,3,0,0,3
2004/s/ac_26/2004/1/212:3,-1,3,0,-1,3,0,-1,3,0,-1,2,1
2014/s/prst/2014/3/235:1,0,0,1,-1,0,-1,0,0,1,-2,0,-2
2013/s/2013/440/254:1,-1,0,0,-1,0,0,-1,0,0,-1,0,0
